external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,subject_active_base_count,subject_required_reuse_ceiling,exact_donor_index,donor_volume,donor_h5_file
BraTS20_Validation_011,11,25,flair,3957,1659,1,86,1,2435,50,volume_50_slice_82.h5
BraTS20_Validation_011,11,24,flair,3843,1554,1,86,1,3651,74,volume_74_slice_80.h5
BraTS20_Validation_011,11,128,flair,4676,1503,1,86,1,1033,22,volume_22_slice_90.h5
BraTS20_Validation_011,11,23,flair,3684,1406,1,86,1,3056,63,volume_63_slice_81.h5
BraTS20_Validation_011,11,22,flair,3522,1280,1,86,1,2716,56,volume_56_slice_91.h5
BraTS20_Validation_011,11,129,flair,4303,1248,1,86,1,1026,22,volume_22_slice_83.h5
BraTS20_Validation_011,11,21,flair,3407,1167,1,86,1,2714,56,volume_56_slice_89.h5
BraTS20_Validation_011,11,20,flair,3252,1031,1,86,1,2710,56,volume_56_slice_85.h5
BraTS20_Validation_011,11,130,flair,3898,994,1,86,1,6146,136,volume_136_slice_94.h5
BraTS20_Validation_011,11,19,flair,3130,921,1,86,1,2289,45,volume_45_slice_106.h5
BraTS20_Validation_011,11,131,flair,3477,780,1,86,1,1600,32,volume_32_slice_127.h5
BraTS20_Validation_011,11,18,flair,2961,772,1,86,1,2708,56,volume_56_slice_83.h5
BraTS20_Validation_011,11,17,flair,2746,623,1,86,1,2302,45,volume_45_slice_119.h5
BraTS20_Validation_011,11,132,flair,3094,589,1,86,1,17016,351,volume_351_slice_92.h5
BraTS20_Validation_011,11,16,flair,2427,448,1,86,1,2705,56,volume_56_slice_80.h5
BraTS20_Validation_012,12,95,flair,16372,17837,1,85,1,17691,365,volume_365_slice_87.h5
BraTS20_Validation_012,12,96,flair,16198,17807,1,85,1,1296,26,volume_26_slice_100.h5
BraTS20_Validation_012,12,74,flair,17823,17797,1,85,1,3846,77,volume_77_slice_77.h5
BraTS20_Validation_012,12,97,flair,15990,17802,1,85,1,302,6,volume_6_slice_111.h5
BraTS20_Validation_012,12,98,flair,15809,17787,1,85,1,17111,354,volume_354_slice_52.h5
BraTS20_Validation_012,12,75,flair,17714,17768,1,85,1,944,19,volume_19_slice_74.h5
BraTS20_Validation_012,12,99,flair,15569,17747,1,85,1,918,19,volume_19_slice_48.h5
BraTS20_Validation_012,12,100,flair,15352,17691,1,85,1,831,17,volume_17_slice_79.h5
BraTS20_Validation_012,12,94,flair,16376,17674,1,85,1,440,10,volume_10_slice_83.h5
BraTS20_Validation_012,12,76,flair,17713,17639,1,85,1,2338,46,volume_46_slice_65.h5
BraTS20_Validation_012,12,77,flair,17671,17633,1,85,1,1326,27,volume_27_slice_64.h5
BraTS20_Validation_012,12,101,flair,15116,17524,1,85,1,970,20,volume_20_slice_41.h5
BraTS20_Validation_012,12,78,flair,17439,17425,1,85,1,541,12,volume_12_slice_55.h5
BraTS20_Validation_012,12,79,flair,17370,17356,1,85,1,1757,35,volume_35_slice_67.h5
BraTS20_Validation_012,12,102,flair,14806,17248,1,85,1,756,16,volume_16_slice_86.h5
BraTS20_Validation_012,12,80,flair,17349,17095,1,85,1,618,14,volume_14_slice_40.h5
BraTS20_Validation_012,12,93,flair,16274,17079,1,85,1,622,14,volume_14_slice_44.h5
BraTS20_Validation_012,12,103,flair,14485,17090,1,85,1,14454,298,volume_298_slice_95.h5
BraTS20_Validation_012,12,81,flair,17198,16751,1,85,1,16022,328,volume_328_slice_115.h5
BraTS20_Validation_012,12,104,flair,14095,16679,1,85,1,15892,327,volume_327_slice_76.h5
BraTS20_Validation_012,12,82,flair,17065,16519,1,85,1,855,17,volume_17_slice_103.h5
BraTS20_Validation_012,12,83,flair,17051,16384,1,85,1,14872,308,volume_308_slice_75.h5
BraTS20_Validation_012,12,105,flair,13789,16413,1,85,1,12883,268,volume_268_slice_55.h5
BraTS20_Validation_012,12,92,flair,16255,16384,1,85,1,333,7,volume_7_slice_52.h5
BraTS20_Validation_012,12,84,flair,16836,16228,1,85,1,1985,40,volume_40_slice_45.h5
BraTS20_Validation_012,12,106,flair,13560,16239,1,85,1,17634,364,volume_364_slice_65.h5
BraTS20_Validation_012,12,85,flair,16725,15918,1,85,1,923,19,volume_19_slice_53.h5
BraTS20_Validation_012,12,91,flair,16224,15884,1,85,1,1649,33,volume_33_slice_109.h5
BraTS20_Validation_012,12,88,flair,16522,15814,1,85,1,978,20,volume_20_slice_49.h5
BraTS20_Validation_012,12,89,flair,16476,15748,1,85,1,306,6,volume_6_slice_115.h5
BraTS20_Validation_012,12,87,flair,16530,15709,1,85,1,1685,34,volume_34_slice_93.h5
BraTS20_Validation_012,12,86,flair,16597,15700,1,85,1,1449,30,volume_30_slice_62.h5
BraTS20_Validation_012,12,107,flair,13222,15605,1,85,1,14766,305,volume_305_slice_107.h5
BraTS20_Validation_012,12,90,flair,16275,15550,1,85,1,1736,35,volume_35_slice_46.h5
BraTS20_Validation_012,12,108,flair,12893,15073,1,85,1,1268,26,volume_26_slice_72.h5
BraTS20_Validation_012,12,109,flair,12626,14737,1,85,1,275,6,volume_6_slice_84.h5
BraTS20_Validation_012,12,110,flair,12205,14016,1,85,1,1452,30,volume_30_slice_65.h5
BraTS20_Validation_012,12,111,flair,11818,13363,1,85,1,920,19,volume_19_slice_50.h5
BraTS20_Validation_012,12,112,flair,11524,12811,1,85,1,1249,26,volume_26_slice_53.h5
BraTS20_Validation_012,12,113,flair,11109,11860,1,85,1,2362,47,volume_47_slice_74.h5
BraTS20_Validation_012,12,114,flair,10786,11091,1,85,1,13774,286,volume_286_slice_103.h5
BraTS20_Validation_012,12,115,flair,10479,10438,1,85,1,1444,30,volume_30_slice_57.h5
BraTS20_Validation_012,12,116,flair,10088,9519,1,85,1,2382,47,volume_47_slice_94.h5
BraTS20_Validation_012,12,117,flair,9723,8545,1,85,1,15360,316,volume_316_slice_114.h5
BraTS20_Validation_012,12,118,flair,9429,8043,1,85,1,16138,332,volume_332_slice_108.h5
BraTS20_Validation_012,12,120,flair,8664,6691,1,85,1,1694,34,volume_34_slice_102.h5
BraTS20_Validation_012,12,121,flair,8223,5682,1,85,1,14798,307,volume_307_slice_43.h5
BraTS20_Validation_012,12,122,flair,7791,4861,1,85,1,16453,338,volume_338_slice_77.h5
BraTS20_Validation_012,12,123,flair,7439,4267,1,85,1,3516,71,volume_71_slice_119.h5
BraTS20_Validation_012,12,29,flair,7683,3965,1,85,1,662,15,volume_15_slice_43.h5
BraTS20_Validation_012,12,28,flair,7439,3903,1,85,1,7124,155,volume_155_slice_76.h5
BraTS20_Validation_012,12,124,flair,7064,3691,1,85,1,1201,25,volume_25_slice_98.h5
BraTS20_Validation_012,12,27,flair,7001,3624,1,85,1,10384,217,volume_217_slice_41.h5
BraTS20_Validation_012,12,26,flair,6611,3523,1,85,1,2791,57,volume_57_slice_115.h5
BraTS20_Validation_012,12,25,flair,6294,3463,1,85,1,1879,38,volume_38_slice_74.h5
BraTS20_Validation_012,12,24,flair,6044,3414,1,85,1,1157,24,volume_24_slice_87.h5
BraTS20_Validation_012,12,23,flair,5782,3293,1,85,1,1175,24,volume_24_slice_105.h5
BraTS20_Validation_012,12,125,flair,6686,3250,1,85,1,1721,34,volume_34_slice_129.h5
BraTS20_Validation_012,12,22,flair,5673,3160,1,85,1,9120,191,volume_191_slice_100.h5
BraTS20_Validation_012,12,21,flair,5550,2967,1,85,1,1882,38,volume_38_slice_77.h5
BraTS20_Validation_012,12,20,flair,5408,2798,1,85,1,1860,38,volume_38_slice_55.h5
BraTS20_Validation_012,12,126,flair,6220,2716,1,85,1,1189,25,volume_25_slice_86.h5
BraTS20_Validation_012,12,19,flair,5251,2651,1,85,1,12268,254,volume_254_slice_67.h5
BraTS20_Validation_012,12,18,flair,5126,2495,1,85,1,10349,216,volume_216_slice_76.h5
BraTS20_Validation_012,12,17,flair,4963,2314,1,85,1,2625,54,volume_54_slice_80.h5
BraTS20_Validation_012,12,127,flair,5733,2215,1,85,1,3028,62,volume_62_slice_113.h5
BraTS20_Validation_012,12,16,flair,4728,2118,1,85,1,3064,63,volume_63_slice_89.h5
BraTS20_Validation_012,12,128,flair,5338,1938,1,85,1,11364,237,volume_237_slice_93.h5
BraTS20_Validation_012,12,14,flair,4156,1574,1,85,1,2087,41,volume_41_slice_81.h5
BraTS20_Validation_012,12,129,flair,4865,1545,1,85,1,1040,22,volume_22_slice_97.h5
BraTS20_Validation_012,12,130,flair,4419,1206,1,85,1,7083,154,volume_154_slice_125.h5
BraTS20_Validation_012,12,13,flair,3843,1145,1,85,1,3303,68,volume_68_slice_87.h5
BraTS20_Validation_012,12,131,flair,4004,970,1,85,1,1225,25,volume_25_slice_122.h5
BraTS20_Validation_012,12,132,flair,3452,649,1,85,1,15162,312,volume_312_slice_117.h5
BraTS20_Validation_012,12,12,flair,3500,642,1,85,1,3200,67,volume_67_slice_58.h5
BraTS20_Validation_012,12,133,flair,2995,452,1,85,1,4897,106,volume_106_slice_123.h5
BraTS20_Validation_012,12,11,flair,3129,306,1,85,1,5800,129,volume_129_slice_89.h5
BraTS20_Validation_012,12,134,flair,2415,188,1,85,1,1587,32,volume_32_slice_114.h5
BraTS20_Validation_013,13,101,flair,14577,17483,1,61,2,14455,298,volume_298_slice_96.h5
BraTS20_Validation_013,13,102,flair,14436,17412,1,61,2,1499,30,volume_30_slice_112.h5
BraTS20_Validation_013,13,103,flair,14213,17311,1,61,2,938,19,volume_19_slice_68.h5
BraTS20_Validation_013,13,104,flair,14026,17236,1,61,2,108,2,volume_2_slice_66.h5
BraTS20_Validation_013,13,106,flair,13569,16945,1,61,2,13793,287,volume_287_slice_100.h5
BraTS20_Validation_013,13,107,flair,13328,16723,1,61,2,1826,37,volume_37_slice_66.h5
BraTS20_Validation_013,13,108,flair,13088,16498,1,61,2,713,15,volume_15_slice_94.h5
BraTS20_Validation_013,13,109,flair,12805,16226,1,61,2,1699,34,volume_34_slice_107.h5
BraTS20_Validation_013,13,110,flair,12557,15890,1,61,2,15038,310,volume_310_slice_75.h5
BraTS20_Validation_013,13,111,flair,12276,15455,1,61,2,1277,26,volume_26_slice_81.h5
BraTS20_Validation_013,13,112,flair,11985,14978,1,61,2,635,14,volume_14_slice_57.h5
BraTS20_Validation_013,13,113,flair,11699,14550,1,61,2,1255,26,volume_26_slice_59.h5
BraTS20_Validation_013,13,114,flair,11399,14041,1,61,2,14946,309,volume_309_slice_44.h5
BraTS20_Validation_013,13,115,flair,11071,13421,1,61,2,351,7,volume_7_slice_70.h5
BraTS20_Validation_013,13,116,flair,10719,12651,1,61,2,2193,43,volume_43_slice_65.h5
BraTS20_Validation_013,13,117,flair,10374,11786,1,61,2,1089,23,volume_23_slice_100.h5
BraTS20_Validation_013,13,118,flair,10058,10860,1,61,2,14775,305,volume_305_slice_116.h5
BraTS20_Validation_013,13,119,flair,9741,10050,1,61,2,2321,46,volume_46_slice_48.h5
BraTS20_Validation_013,13,120,flair,9390,9226,1,61,2,13736,285,volume_285_slice_117.h5
BraTS20_Validation_013,13,121,flair,9001,8310,1,61,2,14779,305,volume_305_slice_120.h5
BraTS20_Validation_013,13,122,flair,8625,7486,1,61,2,14267,295,volume_295_slice_104.h5
BraTS20_Validation_013,13,123,flair,8247,6641,1,61,2,16793,347,volume_347_slice_97.h5
BraTS20_Validation_013,13,124,flair,7882,5869,1,61,2,15105,312,volume_312_slice_60.h5
BraTS20_Validation_013,13,125,flair,7518,5127,1,61,2,3023,62,volume_62_slice_108.h5
BraTS20_Validation_013,13,127,flair,6779,3800,1,61,2,17207,355,volume_355_slice_110.h5
BraTS20_Validation_013,13,34,flair,6233,3327,1,61,2,2803,57,volume_57_slice_127.h5
BraTS20_Validation_013,13,128,flair,6407,3265,1,61,2,3438,70,volume_70_slice_105.h5
BraTS20_Validation_013,13,33,flair,5796,3223,1,61,2,228,5,volume_5_slice_93.h5
BraTS20_Validation_013,13,32,flair,5657,3145,1,61,2,15263,314,volume_314_slice_99.h5
BraTS20_Validation_013,13,31,flair,5586,3103,1,61,2,9595,201,volume_201_slice_71.h5
BraTS20_Validation_013,13,30,flair,5485,3004,1,61,2,17266,356,volume_356_slice_86.h5
BraTS20_Validation_013,13,29,flair,5349,2877,1,61,2,10386,217,volume_217_slice_43.h5
BraTS20_Validation_013,13,129,flair,5994,2799,1,61,2,6893,150,volume_150_slice_105.h5
BraTS20_Validation_013,13,28,flair,5226,2770,1,61,2,2433,50,volume_50_slice_80.h5
BraTS20_Validation_013,13,27,flair,5110,2675,1,61,2,2277,45,volume_45_slice_94.h5
BraTS20_Validation_013,13,26,flair,4996,2538,1,61,2,1371,28,volume_28_slice_49.h5
BraTS20_Validation_013,13,25,flair,4877,2397,1,61,2,3222,67,volume_67_slice_80.h5
BraTS20_Validation_013,13,130,flair,5530,2280,1,61,2,1210,25,volume_25_slice_107.h5
BraTS20_Validation_013,13,24,flair,4734,2237,1,61,2,3262,67,volume_67_slice_120.h5
BraTS20_Validation_013,13,23,flair,4566,2061,1,61,2,1156,24,volume_24_slice_86.h5
BraTS20_Validation_013,13,131,flair,5111,1869,1,61,2,1015,20,volume_20_slice_86.h5
BraTS20_Validation_013,13,22,flair,4368,1839,1,61,2,3202,67,volume_67_slice_60.h5
BraTS20_Validation_013,13,21,flair,4155,1571,1,61,2,3058,63,volume_63_slice_83.h5
BraTS20_Validation_013,13,132,flair,4661,1522,1,61,2,1228,25,volume_25_slice_125.h5
BraTS20_Validation_013,13,20,flair,3905,1323,1,61,2,2719,56,volume_56_slice_94.h5
BraTS20_Validation_013,13,133,flair,4253,1250,1,61,2,2211,44,volume_44_slice_85.h5
BraTS20_Validation_013,13,19,flair,3621,1053,1,61,2,2296,45,volume_45_slice_113.h5
BraTS20_Validation_013,13,134,flair,3804,961,1,61,2,1037,22,volume_22_slice_94.h5
BraTS20_Validation_013,13,18,flair,3344,789,1,61,2,3635,74,volume_74_slice_64.h5
BraTS20_Validation_013,13,135,flair,3341,690,1,61,2,2976,61,volume_61_slice_77.h5
BraTS20_Validation_013,13,17,flair,3009,491,1,61,2,17064,352,volume_352_slice_121.h5
BraTS20_Validation_013,13,136,flair,2919,486,1,61,2,1604,32,volume_32_slice_131.h5
BraTS20_Validation_013,13,16,flair,2677,286,1,61,2,6046,134,volume_134_slice_114.h5
BraTS20_Validation_013,13,137,flair,2456,279,1,61,2,16520,340,volume_340_slice_109.h5
BraTS20_Validation_013,13,15,flair,2342,152,1,61,2,3812,76,volume_76_slice_117.h5
BraTS20_Validation_013,13,138,flair,1989,133,1,61,2,1599,32,volume_32_slice_126.h5
BraTS20_Validation_013,13,14,flair,1943,58,1,61,2,4666,102,volume_102_slice_86.h5
BraTS20_Validation_013,13,139,flair,1575,44,1,61,2,1233,25,volume_25_slice_130.h5
BraTS20_Validation_013,13,13,flair,1547,20,1,61,2,2703,56,volume_56_slice_78.h5
BraTS20_Validation_013,13,101,flair,14577,17483,2,61,2,4842,106,volume_106_slice_68.h5
BraTS20_Validation_013,13,102,flair,14436,17412,2,61,2,1454,30,volume_30_slice_67.h5
BraTS20_Validation_013,13,103,flair,14213,17311,2,61,2,1655,33,volume_33_slice_115.h5
BraTS20_Validation_013,13,104,flair,14026,17236,2,61,2,1501,30,volume_30_slice_114.h5
BraTS20_Validation_013,13,105,flair,13789,17105,2,61,2,2501,51,volume_51_slice_112.h5
BraTS20_Validation_013,13,106,flair,13569,16945,2,61,2,834,17,volume_17_slice_82.h5
BraTS20_Validation_013,13,107,flair,13328,16723,2,61,2,1085,23,volume_23_slice_96.h5
BraTS20_Validation_013,13,108,flair,13088,16498,2,61,2,1504,30,volume_30_slice_117.h5
BraTS20_Validation_013,13,109,flair,12805,16226,2,61,2,295,6,volume_6_slice_104.h5
BraTS20_Validation_013,13,110,flair,12557,15890,2,61,2,14908,308,volume_308_slice_111.h5
BraTS20_Validation_013,13,111,flair,12276,15455,2,61,2,17142,354,volume_354_slice_83.h5
BraTS20_Validation_013,13,112,flair,11985,14978,2,61,2,14852,307,volume_307_slice_97.h5
BraTS20_Validation_013,13,113,flair,11699,14550,2,61,2,932,19,volume_19_slice_62.h5
BraTS20_Validation_013,13,114,flair,11399,14041,2,61,2,724,15,volume_15_slice_105.h5
BraTS20_Validation_013,13,115,flair,11071,13421,2,61,2,16028,328,volume_328_slice_121.h5
BraTS20_Validation_013,13,116,flair,10719,12651,2,61,2,1244,26,volume_26_slice_48.h5
BraTS20_Validation_013,13,117,flair,10374,11786,2,61,2,16023,328,volume_328_slice_116.h5
BraTS20_Validation_013,13,118,flair,10058,10860,2,61,2,17761,367,volume_367_slice_78.h5
BraTS20_Validation_013,13,119,flair,9741,10050,2,61,2,15296,315,volume_315_slice_120.h5
BraTS20_Validation_014,14,63,flair,15467,17399,1,79,2,332,7,volume_7_slice_51.h5
BraTS20_Validation_014,14,62,flair,15404,17359,1,79,2,703,15,volume_15_slice_84.h5
BraTS20_Validation_014,14,61,flair,15254,17241,1,79,2,17197,355,volume_355_slice_100.h5
BraTS20_Validation_014,14,60,flair,15110,17073,1,79,2,697,15,volume_15_slice_78.h5
BraTS20_Validation_014,14,59,flair,15028,16980,1,79,2,1820,37,volume_37_slice_60.h5
BraTS20_Validation_014,14,57,flair,14895,16809,1,79,2,14550,301,volume_301_slice_90.h5
BraTS20_Validation_014,14,56,flair,14811,16554,1,79,2,1752,35,volume_35_slice_62.h5
BraTS20_Validation_014,14,55,flair,14809,16382,1,79,2,14860,308,volume_308_slice_63.h5
BraTS20_Validation_014,14,54,flair,14567,15994,1,79,2,300,6,volume_6_slice_109.h5
BraTS20_Validation_014,14,53,flair,14275,15165,1,79,2,636,14,volume_14_slice_58.h5
BraTS20_Validation_014,14,52,flair,13919,14418,1,79,2,1746,35,volume_35_slice_56.h5
BraTS20_Validation_014,14,51,flair,13713,14086,1,79,2,861,17,volume_17_slice_109.h5
BraTS20_Validation_014,14,50,flair,13306,13832,1,79,2,537,12,volume_12_slice_51.h5
BraTS20_Validation_014,14,49,flair,13154,13720,1,79,2,977,20,volume_20_slice_48.h5
BraTS20_Validation_014,14,48,flair,13048,13659,1,79,2,5351,118,volume_118_slice_74.h5
BraTS20_Validation_014,14,47,flair,12910,13593,1,79,2,15372,317,volume_317_slice_69.h5
BraTS20_Validation_014,14,45,flair,12680,13560,1,79,2,2688,55,volume_55_slice_83.h5
BraTS20_Validation_014,14,46,flair,12785,13551,1,79,2,1611,33,volume_33_slice_71.h5
BraTS20_Validation_014,14,44,flair,12516,13495,1,79,2,914,19,volume_19_slice_44.h5
BraTS20_Validation_014,14,43,flair,12376,13467,1,79,2,444,10,volume_10_slice_87.h5
BraTS20_Validation_014,14,42,flair,12181,13431,1,79,2,1617,33,volume_33_slice_77.h5
BraTS20_Validation_014,14,41,flair,11969,13266,1,79,2,14990,309,volume_309_slice_88.h5
BraTS20_Validation_014,14,40,flair,11532,11664,1,79,2,336,7,volume_7_slice_55.h5
BraTS20_Validation_014,14,39,flair,11108,9783,1,79,2,930,19,volume_19_slice_60.h5
BraTS20_Validation_014,14,114,flair,9439,9450,1,79,2,9814,206,volume_206_slice_76.h5
BraTS20_Validation_014,14,38,flair,10613,8881,1,79,2,16548,341,volume_341_slice_65.h5
BraTS20_Validation_014,14,115,flair,9024,8584,1,79,2,1650,33,volume_33_slice_110.h5
BraTS20_Validation_014,14,37,flair,10149,8331,1,79,2,82,2,volume_2_slice_40.h5
BraTS20_Validation_014,14,116,flair,8583,7736,1,79,2,657,14,volume_14_slice_79.h5
BraTS20_Validation_014,14,36,flair,9673,7735,1,79,2,15638,322,volume_322_slice_62.h5
BraTS20_Validation_014,14,117,flair,8166,6928,1,79,2,1238,26,volume_26_slice_42.h5
BraTS20_Validation_014,14,35,flair,9225,6342,1,79,2,3962,81,volume_81_slice_99.h5
BraTS20_Validation_014,14,118,flair,7723,6097,1,79,2,2317,46,volume_46_slice_44.h5
BraTS20_Validation_014,14,119,flair,7199,5243,1,79,2,1358,27,volume_27_slice_96.h5
BraTS20_Validation_014,14,34,flair,8721,4679,1,79,2,3144,65,volume_65_slice_80.h5
BraTS20_Validation_014,14,120,flair,6761,4519,1,79,2,14813,307,volume_307_slice_58.h5
BraTS20_Validation_014,14,33,flair,8359,4293,1,79,2,16966,351,volume_351_slice_42.h5
BraTS20_Validation_014,14,32,flair,7875,3944,1,79,2,8767,185,volume_185_slice_58.h5
BraTS20_Validation_014,14,121,flair,6298,3657,1,79,2,1719,34,volume_34_slice_127.h5
BraTS20_Validation_014,14,31,flair,7441,3640,1,79,2,1177,24,volume_24_slice_107.h5
BraTS20_Validation_014,14,30,flair,6950,3346,1,79,2,9256,195,volume_195_slice_28.h5
BraTS20_Validation_014,14,29,flair,6624,3216,1,79,2,1377,28,volume_28_slice_55.h5
BraTS20_Validation_014,14,28,flair,6233,3045,1,79,2,1857,37,volume_37_slice_97.h5
BraTS20_Validation_014,14,122,flair,5852,3005,1,79,2,17475,360,volume_360_slice_121.h5
BraTS20_Validation_014,14,27,flair,5871,2812,1,79,2,4804,104,volume_104_slice_103.h5
BraTS20_Validation_014,14,26,flair,5492,2670,1,79,2,5089,113,volume_113_slice_104.h5
BraTS20_Validation_014,14,25,flair,5254,2659,1,79,2,1956,39,volume_39_slice_89.h5
BraTS20_Validation_014,14,24,flair,5070,2611,1,79,2,3219,67,volume_67_slice_77.h5
BraTS20_Validation_014,14,23,flair,4846,2480,1,79,2,472,10,volume_10_slice_115.h5
BraTS20_Validation_014,14,22,flair,4697,2426,1,79,2,7590,164,volume_164_slice_67.h5
BraTS20_Validation_014,14,123,flair,5349,2349,1,79,2,2988,62,volume_62_slice_73.h5
BraTS20_Validation_014,14,21,flair,4547,2360,1,79,2,4485,97,volume_97_slice_104.h5
BraTS20_Validation_014,14,20,flair,4420,2286,1,79,2,17164,354,volume_354_slice_105.h5
BraTS20_Validation_014,14,19,flair,4271,2124,1,79,2,1424,29,volume_29_slice_89.h5
BraTS20_Validation_014,14,18,flair,4169,2026,1,79,2,2639,54,volume_54_slice_94.h5
BraTS20_Validation_014,14,17,flair,4082,1911,1,79,2,3266,67,volume_67_slice_124.h5
BraTS20_Validation_014,14,124,flair,4902,1861,1,79,2,17921,369,volume_369_slice_128.h5
BraTS20_Validation_014,14,16,flair,3958,1764,1,79,2,1966,39,volume_39_slice_99.h5
BraTS20_Validation_014,14,125,flair,4489,1452,1,79,2,17226,355,volume_355_slice_129.h5
BraTS20_Validation_014,14,14,flair,3603,1294,1,79,2,2447,50,volume_50_slice_94.h5
BraTS20_Validation_014,14,126,flair,4010,1135,1,79,2,2214,44,volume_44_slice_88.h5
BraTS20_Validation_014,14,13,flair,3451,1138,1,79,2,2517,51,volume_51_slice_128.h5
BraTS20_Validation_014,14,12,flair,3283,975,1,79,2,3050,63,volume_63_slice_75.h5
BraTS20_Validation_014,14,127,flair,3530,860,1,79,2,16480,338,volume_338_slice_104.h5
BraTS20_Validation_014,14,11,flair,3032,765,1,79,2,2449,50,volume_50_slice_96.h5
BraTS20_Validation_014,14,128,flair,3148,658,1,79,2,2221,44,volume_44_slice_95.h5
BraTS20_Validation_014,14,10,flair,2751,506,1,79,2,3268,67,volume_67_slice_126.h5
BraTS20_Validation_014,14,129,flair,2712,451,1,79,2,2217,44,volume_44_slice_91.h5
BraTS20_Validation_014,14,9,flair,2436,321,1,79,2,4078,84,volume_84_slice_76.h5
BraTS20_Validation_014,14,130,flair,2268,290,1,79,2,2213,44,volume_44_slice_87.h5
BraTS20_Validation_014,14,8,flair,2074,189,1,79,2,3308,68,volume_68_slice_92.h5
BraTS20_Validation_014,14,131,flair,1938,174,1,79,2,2965,61,volume_61_slice_66.h5
BraTS20_Validation_014,14,7,flair,1741,95,1,79,2,3589,72,volume_72_slice_116.h5
BraTS20_Validation_014,14,132,flair,1621,75,1,79,2,17932,369,volume_369_slice_139.h5
BraTS20_Validation_014,14,6,flair,1490,43,1,79,2,3591,72,volume_72_slice_118.h5
BraTS20_Validation_014,14,133,flair,1268,22,1,79,2,8081,171,volume_171_slice_130.h5
BraTS20_Validation_014,14,5,flair,1196,14,1,79,2,3692,74,volume_74_slice_121.h5
BraTS20_Validation_014,14,63,flair,15467,17399,2,79,2,2419,50,volume_50_slice_66.h5
BraTS20_Validation_015,15,54,flair,14800,16226,1,54,2,925,19,volume_19_slice_55.h5
BraTS20_Validation_015,15,53,flair,14495,15662,1,54,2,1293,26,volume_26_slice_97.h5
BraTS20_Validation_015,15,52,flair,13963,14609,1,54,2,1351,27,volume_27_slice_89.h5
BraTS20_Validation_015,15,51,flair,13539,14073,1,54,2,696,15,volume_15_slice_77.h5
BraTS20_Validation_015,15,50,flair,13198,13641,1,54,2,1217,25,volume_25_slice_114.h5
